word,score,postags
insidiously,5.650094888560602,r
statutorily,5.650094888560602,r
unmanly,5.650094888560602,"s, a, r"
virulently,5.650094888560602,r
hypocritically,5.650094888560602,r
disparagingly,5.650094888560602,r
dubiously,5.650094888560602,r
indecently,5.650094888560602,r
abysmally,5.650094888560602,r
provincially,5.650094888560602,r
doubtlessly,5.650094888560602,r
sopping,5.650094888560602,"v, r"
teasingly,5.660818753952375,r
akimbo,5.660818753952375,"s, r"
coyly,5.660818753952375,r
oppositely,5.660818753952375,r
uncertainly,5.660818753952375,r
scandalously,5.660818753952375,r
movingly,5.660818753952375,r
spirally,5.660818753952375,r
beneficially,5.660818753952375,r
fourthly,5.660818753952375,r
provably,5.660818753952375,r
recognizably,5.660818753952375,r
reversibly,5.671814138253837,r
sloppily,5.671814138253837,r
thenceforth,5.671814138253837,r
sensationally,5.671814138253837,r
melodically,5.671814138253837,r
pharmacologically,5.671814138253837,r
unbeknown,5.671814138253837,"s, r"
subcutaneously,5.6793021596463875,r
edgewise,5.6793021596463875,r
histologically,5.6793021596463875,r
evilly,5.6793021596463875,r
unobtrusively,5.6793021596463875,r
circularly,5.6793021596463875,r
unquestioningly,5.6793021596463875,r
daringly,5.6793021596463875,r
downwardly,5.690781977329818,r
manfully,5.690781977329818,r
agonizingly,5.690781977329818,r
facially,5.690781977329818,r
irregardless,5.690781977329818,r
admiringly,5.690781977329818,r
amuck,5.690781977329818,"s, r"
absentmindedly,5.690781977329818,r
copiously,5.690781977329818,r
blandly,5.690781977329818,r
adroitly,5.690781977329818,r
senselessly,5.690781977329818,r
speculatively,5.690781977329818,r
dreamily,5.690781977329818,r
ruggedly,5.690781977329818,r
southwestward,5.690781977329818,"s, n, r"
sumptuously,5.698607314841775,r
photographically,5.698607314841775,r
tolerably,5.698607314841775,r
daylong,5.698607314841775,"s, r"
stringently,5.698607314841775,r
languidly,5.698607314841775,r
ornately,5.698607314841775,r
dishonorably,5.698607314841775,r
gamely,5.698607314841775,r
perforce,5.698607314841775,r
reciprocally,5.698607314841775,r
obstinately,5.698607314841775,r
mindfully,5.71061622231479,r
tangibly,5.71061622231479,r
ambitiously,5.71061622231479,r
wordlessly,5.71061622231479,r
ecstatically,5.71061622231479,r
stridently,5.71061622231479,r
nakedly,5.71061622231479,r
questionably,5.71061622231479,r
metaphysically,5.71061622231479,r
victoriously,5.71061622231479,r
fiendishly,5.71061622231479,r
territorially,5.71061622231479,r
sickeningly,5.71061622231479,r
methodologically,5.71061622231479,r
organizationally,5.718810700930062,r
amiably,5.718810700930062,r
thermodynamically,5.718810700930062,r
cheekily,5.718810700930062,r
pizzicato,5.718810700930062,"s, n, r"
synonymously,5.718810700930062,r
topographically,5.731399828238082,r
nasally,5.731399828238082,r
dazzlingly,5.731399828238082,r
asexually,5.731399828238082,r
exuberantly,5.731399828238082,r
temperamentally,5.731399828238082,r
sleepily,5.731399828238082,r
effectually,5.731399828238082,r
tediously,5.731399828238082,r
anciently,5.731399828238082,r
sixfold,5.74,"s, r"
erotically,5.74,r
assertively,5.74,r
dogmatically,5.74,r
satirically,5.74,r
threateningly,5.74,r
entertainingly,5.74,r
sensually,5.74,r
tantalizingly,5.74,r
whimsically,5.74,r
protectively,5.74,r
wittily,5.74,r
hoarsely,5.74,r
avowedly,5.74,r
slapdash,5.74,"s, r"
fascinatingly,5.750105436281228,r
atrociously,5.750105436281228,r
unceasingly,5.750105436281228,r
contrarily,5.750105436281228,r
unselfishly,5.750105436281228,r
unkindly,5.750105436281228,"s, r"
stoutly,5.759996628416253,r
unethically,5.759996628416253,r
obligingly,5.759996628416253,r
touchingly,5.759996628416253,r
fitfully,5.759996628416253,r
enjoyably,5.759996628416253,r
mystically,5.759996628416253,r
disconcertingly,5.759996628416253,r
endearingly,5.759996628416253,r
coincidently,5.759996628416253,r
excitingly,5.759996628416253,r
distressingly,5.759996628416253,r
hundredfold,5.759996628416253,r
phylogenetically,5.7701183562535,r
glibly,5.7701183562535,r
facetiously,5.7701183562535,r
irritatingly,5.7701183562535,r
biochemically,5.7701183562535,r
ineffectively,5.7701183562535,r
flamboyantly,5.7701183562535,r
inconspicuously,5.7701183562535,r
spherically,5.7701183562535,r
oppressively,5.7701183562535,r
obscurely,5.7701183562535,r
synergistically,5.7701183562535,r
prophetically,5.7701183562535,r
frivolously,5.7701183562535,r
incongruously,5.780005161671584,r
heatedly,5.780005161671584,r
pianissimo,5.780005161671584,"s, n, r"
mournfully,5.780005161671584,r
uncompromisingly,5.780005161671584,r
sagely,5.780005161671584,r
disapprovingly,5.780005161671584,r
unconventionally,5.780005161671584,r
frontally,5.780005161671584,r
chaotically,5.790122295963125,r
exorbitantly,5.790122295963125,r
crushingly,5.790122295963125,r
conjointly,5.790122295963125,r
illegitimately,5.790122295963125,r
limply,5.790122295963125,r
inseparably,5.790122295963125,r
blessedly,5.790122295963125,r
consequentially,5.790122295963125,r
unprecedentedly,5.790122295963125,r
expressively,5.790122295963125,r
vigilantly,5.790122295963125,r
sardonically,5.790122295963125,r
benignly,5.790122295963125,r
anticlockwise,5.790122295963125,"a, r"
sociologically,5.7999818449923355,r
sluggishly,5.7999818449923355,r
fortissimo,5.7999818449923355,"s, n, r"
tersely,5.7999818449923355,r
tamely,5.7999818449923355,r
devotedly,5.7999818449923355,r
pejoratively,5.810070439915411,r
appreciatively,5.810070439915411,r
impassively,5.810070439915411,r
capriciously,5.810070439915411,r
scathingly,5.810070439915411,r
pertinently,5.819876673709276,r
scornfully,5.819876673709276,r
potently,5.819876673709276,r
intolerably,5.819876673709276,r
insultingly,5.819876673709276,r
dingdong,5.819876673709276,"v, r"
leniently,5.819876673709276,r
absently,5.819876673709276,r
lucidly,5.819876673709276,r
maternally,5.819876673709276,r
abjectly,5.829909454405931,r
boringly,5.829909454405931,r
incurably,5.829909454405931,r
insensibly,5.829909454405931,r
radiantly,5.829909454405931,r
downstage,5.829909454405931,"a, n, r"
crossways,5.840179497572903,"n, r"
engagingly,5.840179497572903,r
guiltily,5.840179497572903,r
belligerently,5.840179497572903,r
sentimentally,5.840179497572903,r
haltingly,5.840179497572903,r
enviously,5.840179497572903,r
undeservedly,5.840179497572903,r
abominably,5.85013827874181,r
lamely,5.85013827874181,r
unthinkingly,5.85013827874181,r
unerringly,5.85013827874181,r
ignominiously,5.85013827874181,r
lustily,5.85013827874181,r
enduringly,5.85013827874181,r
unsteadily,5.85013827874181,r
atypically,5.85013827874181,r
shabbily,5.85013827874181,r
unhesitatingly,5.85013827874181,r
complacently,5.85013827874181,r
conversationally,5.85013827874181,r
indigenously,5.85013827874181,r
idiotically,5.85013827874181,r
tenuously,5.85013827874181,r
diffusely,5.85013827874181,r
animatedly,5.85013827874181,r
piously,5.85013827874181,r
glumly,5.859758224104519,r
unaccountably,5.859758224104519,r
allegorically,5.859758224104519,r
disingenuously,5.859758224104519,r
lengthways,5.859758224104519,"a, r"
legibly,5.859758224104519,r
fruitfully,5.859758224104519,r
expansively,5.859758224104519,r
glacially,5.859758224104519,r
anomalously,5.859758224104519,r
futilely,5.859758224104519,r
descriptively,5.859758224104519,r
dully,5.870181792020672,r
quizzically,5.870181792020672,r
indulgently,5.870181792020672,r
patriotically,5.870181792020672,r
audaciously,5.870181792020672,r
baldly,5.870181792020672,r
appealingly,5.870181792020672,r
quaintly,5.870181792020672,r
glowingly,5.870181792020672,r
unarguably,5.870181792020672,r
relevantly,5.870181792020672,r
inconceivably,5.870181792020672,r
fixedly,5.870181792020672,r
perceptually,5.870181792020672,r
forlornly,5.880261433802852,r
unco,5.880261433802852,r
invitingly,5.880261433802852,r
pneumatically,5.880261433802852,r
uproariously,5.880261433802852,r
metrically,5.880261433802852,r
allegretto,5.880261433802852,"s, n, r"
eccentrically,5.880261433802852,r
unrelentingly,5.880261433802852,r
mayhap,5.880261433802852,r
gruesomely,5.880261433802852,r
stupendously,5.880261433802852,r
cutely,5.880261433802852,r
illogically,5.88996674231023,r
preposterously,5.88996674231023,r
messily,5.88996674231023,r
deceitfully,5.88996674231023,r
taxonomically,5.88996674231023,r
daintily,5.88996674231023,r
implausibly,5.88996674231023,r
perceptibly,5.88996674231023,r
presumptively,5.88996674231023,r
doctrinally,5.88996674231023,r
lamentably,5.88996674231023,r
wittingly,5.899893905543241,r
disdainfully,5.899893905543241,r
doubtfully,5.899893905543241,r
homogeneously,5.899893905543241,r
soothingly,5.899893905543241,r
haply,5.899893905543241,r
bleakly,5.899893905543241,r
proficiently,5.899893905543241,r
diversely,5.899893905543241,r
straightway,5.899893905543241,r
interminably,5.899893905543241,r
wondrously,5.899893905543241,r
gloomily,5.899893905543241,r
remorselessly,5.899893905543241,r
catalytically,5.910053304058364,r
diabolically,5.910053304058364,r
preternaturally,5.910053304058364,r
climatically,5.910053304058364,r
unforgivably,5.910053304058364,r
plaintively,5.910053304058364,r
craftily,5.910053304058364,r
advisedly,5.910053304058364,r
glissando,5.910053304058364,"n, r"
passably,5.91979854051436,r
delightedly,5.91979854051436,r
biannually,5.91979854051436,r
benevolently,5.91979854051436,r
spitefully,5.91979854051436,r
forthrightly,5.929767482004916,r
inhumanely,5.929767482004916,r
slickly,5.929767482004916,r
uninterruptedly,5.929767482004916,r
detrimentally,5.929767482004916,r
adoringly,5.929767482004916,r
intramuscularly,5.929767482004916,r
enigmatically,5.929767482004916,r
hypnotically,5.939970640755865,r
wastefully,5.939970640755865,r
jovially,5.939970640755865,r
placidly,5.939970640755865,r
effusively,5.939970640755865,r
cryptographically,5.939970640755865,r
inexcusably,5.939970640755865,r
abaft,5.939970640755865,r
formidably,5.949714835966758,r
pensively,5.949714835966758,r
inaudibly,5.949714835966758,r
uneventfully,5.949714835966758,r
skywards,5.949714835966758,r
problematically,5.949714835966758,r
demurely,5.949714835966758,r
brusquely,5.949714835966758,r
haughtily,5.949714835966758,r
fastidiously,5.949714835966758,r
exaggeratedly,5.959682687859848,r
wretchedly,5.959682687859848,r
tensely,5.959682687859848,r
sidelong,5.959682687859848,"s, r"
worthily,5.959682687859848,r
tidily,5.959682687859848,r
promisingly,5.959682687859848,r
rapturously,5.959682687859848,r
pompously,5.959682687859848,r
decoratively,5.959682687859848,r
murderously,5.959682687859848,r
greenly,5.959682687859848,r
logarithmically,5.959682687859848,r
henceforward,5.959682687859848,r
airily,5.959682687859848,r
dumbly,5.969884705212897,r
laconically,5.969884705212897,r
monotonously,5.969884705212897,r
bloodily,5.969884705212897,r
somberly,5.969884705212897,r
articulately,5.969884705212897,r
incompetently,5.969884705212897,r
proverbially,5.969884705212897,r
listlessly,5.969884705212897,r
irritably,5.969884705212897,r
abusively,5.969884705212897,r
inquisitively,5.980332155310369,r
insignificantly,5.980332155310369,r
obtusely,5.980332155310369,r
preciously,5.980332155310369,r
confusedly,5.980332155310369,r
primitively,5.980332155310369,r
ineptly,5.980332155310369,r
complexly,5.980332155310369,r
imperiously,5.980332155310369,r
infectiously,5.980332155310369,r
heavenward,5.990263684430939,"s, r"
deviously,5.990263684430939,r
sullenly,5.990263684430939,r
shrilly,5.990263684430939,r
impotently,5.990263684430939,r
extempore,5.990263684430939,"s, r"
regally,5.990263684430939,r
sturdily,5.990263684430939,r
abeam,5.990263684430939,r
radioactively,5.990263684430939,r
accusingly,5.990263684430939,r
offhandedly,5.990263684430939,r
worriedly,5.990263684430939,r
loftily,5.990263684430939,r
shoddily,5.999637310505756,r
perceptively,5.999637310505756,r
cavalierly,5.999637310505756,r
plentifully,5.999637310505756,r
immunologically,5.999637310505756,r
giddily,5.999637310505756,r
smilingly,5.999637310505756,r
midships,5.999637310505756,r
jarringly,5.999637310505756,r
dependably,6.010025714300443,r
forsooth,6.010025714300443,r
pinnately,6.010025714300443,r
dialectically,6.010025714300443,r
magnanimously,6.010025714300443,r
recurrently,6.010025714300443,r
electrostatically,6.010025714300443,r
tiredly,6.010025714300443,r
carnally,6.010025714300443,r
jubilantly,6.010025714300443,r
boisterously,6.010025714300443,r
immorally,6.010025714300443,r
ravenously,6.010025714300443,r
alee,6.019840696594042,r
precociously,6.019840696594042,r
providentially,6.019840696594042,r
meanly,6.019840696594042,r
heartlessly,6.019840696594042,r
mechanistically,6.019840696594042,r
soulfully,6.019840696594042,r
aurally,6.019840696594042,r
ineffectually,6.019840696594042,r
gruffly,6.019840696594042,r
prosaically,6.019840696594042,r
distractedly,6.019840696594042,r
unwaveringly,6.019840696594042,r
macroscopically,6.029882634888183,r
episodically,6.029882634888183,r
overmuch,6.029882634888183,"s, n, r"
riotously,6.029882634888183,r
virtuously,6.029882634888183,r
pervasively,6.029882634888183,r
submissively,6.029882634888183,r
faultlessly,6.029882634888183,r
apprehensively,6.029882634888183,r
unconvincingly,6.029882634888183,r
dejectedly,6.040162274132754,r
peremptorily,6.040162274132754,r
petulantly,6.040162274132754,r
promiscuously,6.040162274132754,r
overleaf,6.040162274132754,r
demonstratively,6.040162274132754,r
sorrowfully,6.0498039199714855,r
bitingly,6.0498039199714855,r
incontrovertibly,6.0498039199714855,r
contrariwise,6.0498039199714855,r
circumstantially,6.0498039199714855,r
spasmodically,6.0498039199714855,r
mandatorily,6.0498039199714855,r
endogenously,6.0498039199714855,r
volcanically,6.0596644865854365,r
comfortingly,6.0596644865854365,r
sanely,6.0596644865854365,r
paternally,6.0596644865854365,r
affably,6.0596644865854365,r
tartly,6.0596644865854365,r
anachronistically,6.0596644865854365,r
contrastingly,6.0596644865854365,r
jauntily,6.0596644865854365,r
vacantly,6.0596644865854365,r
pictorially,6.0596644865854365,r
auspiciously,6.0596644865854365,r
pedagogically,6.069754146925875,r
superlatively,6.069754146925875,r
outlandishly,6.069754146925875,r
creditably,6.069754146925875,r
unforgettably,6.069754146925875,r
altruistically,6.069754146925875,r
rampantly,6.069754146925875,r
hotfoot,6.069754146925875,"r, n, v"
spotlessly,6.069754146925875,r
vulgarly,6.069754146925875,r
impetuously,6.069754146925875,r
unmercifully,6.069754146925875,r
archly,6.080083799930149,r
inconclusively,6.080083799930149,r
bureaucratically,6.080083799930149,r
noiselessly,6.080083799930149,r
pretentiously,6.080083799930149,r
considerately,6.080083799930149,r
aboveboard,6.080083799930149,"s, r"
everlastingly,6.080083799930149,r
hellishly,6.080083799930149,r
industriously,6.080083799930149,r
sourly,6.089692476868063,r
restrictively,6.089692476868063,r
killingly,6.089692476868063,r
imprudently,6.089692476868063,r
vilely,6.089692476868063,r
raucously,6.089692476868063,r
caustically,6.089692476868063,r
athwart,6.089692476868063,r
irreverently,6.099518563029577,r
extemporaneously,6.099518563029577,r
guardedly,6.099518563029577,r
icily,6.099518563029577,r
unalterably,6.099518563029577,r
nastily,6.099518563029577,r
grumpily,6.099518563029577,r
convulsively,6.099518563029577,r
signally,6.099518563029577,r
hygienically,6.099518563029577,r
chromatically,6.099518563029577,r
unswervingly,6.099518563029577,r
pleasurably,6.099518563029577,r
outspokenly,6.109572124974975,r
insecurely,6.109572124974975,r
insolently,6.109572124974975,r
pessimistically,6.109572124974975,r
ruinously,6.109572124974975,r
picturesquely,6.109572124974975,r
presidentially,6.109572124974975,r
genially,6.109572124974975,r
ineffably,6.109572124974975,r
imprecisely,6.109572124974975,r
despairingly,6.109572124974975,r
pedantically,6.119863945026243,r
boyishly,6.119863945026243,r
questioningly,6.119863945026243,r
conformably,6.119863945026243,r
connubial,6.119863945026243,"a, r"
peradventure,6.119863945026243,"n, r"
vocationally,6.119863945026243,r
breezily,6.119863945026243,r
arithmetically,6.119863945026243,r
intelligibly,6.119863945026243,r
obligatorily,6.119863945026243,r
spookily,6.13040559077478,r
reflectively,6.13040559077478,r
deplorably,6.13040559077478,r
sideway,6.13040559077478,r
despicably,6.13040559077478,r
inventively,6.13040559077478,r
hyperbolically,6.13040559077478,r
damnably,6.13040559077478,r
vindictively,6.140116927926312,r
piercingly,6.140116927926312,r
sidewise,6.140116927926312,r
aerially,6.140116927926312,r
primly,6.140116927926312,r
discursively,6.140116927926312,r
austerely,6.140116927926312,r
coastwise,6.140116927926312,"s, r"
stochastically,6.140116927926312,r
thermostatically,6.140116927926312,r
temptingly,6.140116927926312,r
fatefully,6.140116927926312,r
journalistically,6.140116927926312,r
betimes,6.140116927926312,r
symptomatically,6.140116927926312,r
imperatively,6.150050398674293,r
impersonally,6.150050398674293,r
punitively,6.150050398674293,r
fancifully,6.150050398674293,r
inflexibly,6.150050398674293,r
hatefully,6.150050398674293,r
governmentally,6.150050398674293,r
lustfully,6.160216403383189,r
symbiotically,6.160216403383189,r
raggedly,6.160216403383189,r
garishly,6.160216403383189,r
lastingly,6.160216403383189,r
presciently,6.160216403383189,r
gratifyingly,6.160216403383189,r
ofttimes,6.169457060118102,r
malevolently,6.169457060118102,r
ecclesiastically,6.169457060118102,r
wheresoever,6.169457060118102,r
secretively,6.169457060118102,r
idiomatically,6.169457060118102,r
melodramatically,6.169457060118102,r
semiannually,6.169457060118102,r
cannily,6.169457060118102,r
disconsolately,6.169457060118102,r
fifthly,6.169457060118102,r
axiomatically,6.169457060118102,r
parenthetically,6.169457060118102,r
unintelligibly,6.180093374963887,r
chastely,6.180093374963887,r
unsuspectingly,6.180093374963887,r
heinously,6.180093374963887,r
bashfully,6.180093374963887,r
unscrupulously,6.180093374963887,r
mutely,6.180093374963887,r
expediently,6.180093374963887,r
ineluctably,6.180093374963887,r
indefatigably,6.180093374963887,r
sensuously,6.189771646944905,r
spuriously,6.189771646944905,r
osmotically,6.189771646944905,r
edgeways,6.189771646944905,r
inconsiderately,6.189771646944905,r
undisputedly,6.189771646944905,r
lewdly,6.189771646944905,r
evasively,6.189771646944905,r
resentfully,6.189771646944905,r
meditatively,6.189771646944905,r
fictitiously,6.189771646944905,r
transitively,6.189771646944905,r
insatiably,6.199670525209126,r
flirtatiously,6.199670525209126,r
tremulously,6.199670525209126,r
palmately,6.199670525209126,r
imperially,6.199670525209126,r
alertly,6.199670525209126,r
presumptuously,6.199670525209126,r
sedately,6.199670525209126,r
boastfully,6.199670525209126,r
immodestly,6.209800301796917,r
cosily,6.209800301796917,r
unsatisfactorily,6.209800301796917,r
incisively,6.209800301796917,r
drearily,6.209800301796917,r
sportingly,6.209800301796917,r
sleekly,6.209800301796917,r
neurotically,6.209800301796917,r
unutterably,6.209800301796917,r
barbarously,6.220172006224281,r
multilaterally,6.220172006224281,r
foully,6.220172006224281,r
tautly,6.220172006224281,r
moodily,6.220172006224281,r
hospitably,6.220172006224281,r
pleadingly,6.220172006224281,r
fraternally,6.220172006224281,r
bountifully,6.220172006224281,r
deceivingly,6.220172006224281,r
unhelpfully,6.220172006224281,r
laudably,6.229454989793387,r
deferentially,6.229454989793387,r
despondently,6.229454989793387,r
sidesaddle,6.229454989793387,"n, r"
unthinkably,6.229454989793387,r
theretofore,6.229454989793387,r
unworthily,6.229454989793387,r
bewilderingly,6.229454989793387,r
reverentially,6.229454989793387,r
resignedly,6.229454989793387,r
frenetically,6.240312917381595,r
parenterally,6.240312917381595,r
undesirably,6.240312917381595,r
harmfully,6.240312917381595,r
soundlessly,6.240312917381595,r
sociably,6.240312917381595,r
ninefold,6.240312917381595,"s, r"
indiscreetly,6.240312917381595,r
arduously,6.240312917381595,r
unrepentantly,6.250041520575165,r
pithily,6.250041520575165,r
suavely,6.250041520575165,r
numbly,6.250041520575165,r
inimitably,6.259993057042849,r
bilingually,6.259993057042849,r
disinterestedly,6.259993057042849,r
testily,6.259993057042849,r
inanely,6.259993057042849,r
volumetrically,6.259993057042849,r
genealogically,6.259993057042849,r
prosperously,6.259993057042849,r
tortuously,6.259993057042849,r
humiliatingly,6.259993057042849,r
irrelevantly,6.259993057042849,r
disgustedly,6.270177984021838,r
crookedly,6.270177984021838,r
coquettishly,6.270177984021838,r
ravishingly,6.270177984021838,r
possessively,6.270177984021838,r
profanely,6.270177984021838,r
infernally,6.270177984021838,r
immutably,6.270177984021838,r
ponderously,6.270177984021838,r
observably,6.270177984021838,r
incautiously,6.270177984021838,r
hazily,6.270177984021838,r
enchantingly,6.280607512240769,r
hereupon,6.280607512240769,r
scholastically,6.280607512240769,r
gaudily,6.280607512240769,r
enviably,6.280607512240769,r
superstitiously,6.280607512240769,r
fitly,6.280607512240769,r
volubly,6.280607512240769,r
parasitically,6.289750891680638,r
basely,6.289750891680638,r
typographically,6.289750891680638,r
decorously,6.289750891680638,r
patchily,6.289750891680638,r
seasonably,6.289750891680638,r
hereabout,6.289750891680638,r
lifelessly,6.289750891680638,r
screamingly,6.289750891680638,r
leastways,6.289750891680638,r
heedlessly,6.289750891680638,r
unitedly,6.289750891680638,r
trenchantly,6.289750891680638,r
immoderately,6.289750891680638,r
plastically,6.289750891680638,r
palely,6.3006673061697365,r
wishfully,6.3006673061697365,r
caudally,6.3006673061697365,r
cloyingly,6.3006673061697365,r
inelegantly,6.3006673061697365,r
luxuriantly,6.3006673061697365,r
obsequiously,6.3006673061697365,r
boundlessly,6.310247719997592,r
wholesomely,6.310247719997592,r
nohow,6.310247719997592,r
horridly,6.310247719997592,r
morosely,6.310247719997592,r
wanly,6.310247719997592,r
professedly,6.310247719997592,r
unhurriedly,6.310247719997592,r
insincerely,6.310247719997592,r
efficaciously,6.310247719997592,r
sweepingly,6.310247719997592,r
dexterously,6.310247719997592,r
drowsily,6.320044251510242,r
crossly,6.320044251510242,r
overpoweringly,6.320044251510242,r
accelerando,6.320044251510242,"s, n, r"
discouragingly,6.320044251510242,r
stolidly,6.320044251510242,r
jerkily,6.320044251510242,r
disappointedly,6.320044251510242,r
rurally,6.320044251510242,r
hereinbefore,6.320044251510242,r
skimpily,6.320044251510242,r
cursorily,6.330066876668705,r
transversally,6.330066876668705,r
trustingly,6.330066876668705,r
perfunctorily,6.340326278518961,r
transcendentally,6.340326278518961,r
repulsively,6.340326278518961,r
portentously,6.340326278518961,r
sneeringly,6.340326278518961,r
artlessly,6.340326278518961,r
unenthusiastically,6.340326278518961,r
pressingly,6.340326278518961,r
melodiously,6.340326278518961,r
offhanded,6.340326278518961,"s, r"
luridly,6.340326278518961,r
exasperatingly,6.350833915635468,r
huskily,6.350833915635468,r
vulnerably,6.350833915635468,r
youthfully,6.350833915635468,r
tranquilly,6.350833915635468,r
contradictorily,6.359788758288393,r
antagonistically,6.359788758288393,r
equivocally,6.359788758288393,r
unsparingly,6.359788758288393,r
piteously,6.359788758288393,r
opportunely,6.359788758288393,r
solitarily,6.359788758288393,r
ungratefully,6.359788758288393,r
residentially,6.359788758288393,r
vengefully,6.370784142589857,r
impudently,6.370784142589857,r
angelically,6.370784142589857,r
voluptuously,6.370784142589857,r
inauspiciously,6.370784142589857,r
punctiliously,6.370784142589857,r
compatibly,6.370784142589857,r
indecisively,6.370784142589857,r
pitilessly,6.370784142589857,r
preponderantly,6.370784142589857,r
longways,6.370784142589857,"n, r"
influentially,6.370784142589857,r
spiritedly,6.370784142589857,r
amain,6.370784142589857,r
sinuously,6.380164517660111,r
conjecturally,6.380164517660111,r
pungently,6.380164517660111,r
penetratingly,6.380164517660111,r
unfashionably,6.380164517660111,r
privily,6.380164517660111,r
defectively,6.380164517660111,r
aslant,6.380164517660111,"s, r"
cozily,6.380164517660111,r
patronizingly,6.380164517660111,r
revoltingly,6.380164517660111,r
tiresomely,6.380164517660111,r
rearwards,6.380164517660111,"n, r"
tumultuously,6.380164517660111,r
sketchily,6.380164517660111,r
sanctimoniously,6.380164517660111,r
tactlessly,6.380164517660111,r
buoyantly,6.389751981665837,r
scenically,6.389751981665837,r
disruptively,6.389751981665837,r
surpassingly,6.389751981665837,r
rebelliously,6.389751981665837,r
solicitously,6.389751981665837,r
nattily,6.389751981665837,r
sacredly,6.389751981665837,r
nefariously,6.389751981665837,r
amidship,6.389751981665837,"s, r"
instructively,6.389751981665837,r
apathetically,6.389751981665837,r
uprightly,6.399555885159882,r
tropically,6.399555885159882,r
inoffensively,6.399555885159882,r
balefully,6.399555885159882,r
metonymically,6.399555885159882,r
discordantly,6.399555885159882,r
impertinently,6.399555885159882,r
departmentally,6.399555885159882,r
opaquely,6.399555885159882,r
autocratically,6.399555885159882,r
terrestrially,6.399555885159882,r
vacuously,6.409586226650809,r
immaturely,6.409586226650809,r
unreliably,6.409586226650809,r
imposingly,6.409586226650809,r
unimaginatively,6.409586226650809,r
unblinkingly,6.409586226650809,r
seriatim,6.409586226650809,r
multiplicatively,6.409586226650809,r
impishly,6.409586226650809,r
dauntingly,6.409586226650809,r
malignantly,6.409586226650809,r
lingually,6.409586226650809,r
untruthfully,6.409586226650809,r
chivalrously,6.419853713888946,r
reversely,6.419853713888946,r
culpably,6.419853713888946,r
unfaithfully,6.419853713888946,r
reproachfully,6.419853713888946,r
unemotionally,6.419853713888946,r
tolerantly,6.419853713888946,r
tepidly,6.419853713888946,r
lusciously,6.430369832574101,r
dizzily,6.430369832574101,r
opulently,6.430369832574101,r
polemically,6.430369832574101,r
watchfully,6.430369832574101,r
sulkily,6.430369832574101,r
overside,6.430369832574101,r
farcically,6.430369832574101,r
focally,6.430369832574101,r
convexly,6.430369832574101,r
precipitately,6.430369832574101,r
unattractively,6.430369832574101,r
matrilineally,6.438970004336018,r
contagiously,6.438970004336018,r
unendingly,6.438970004336018,r
diffidently,6.438970004336018,r
despitefully,6.438970004336018,r
permissibly,6.438970004336018,r
lasciviously,6.438970004336018,r
hesitatingly,6.438970004336018,r
sideward,6.438970004336018,r
dolefully,6.449965388637482,r
circumspectly,6.449965388637482,r
nowise,6.449965388637482,r
philanthropically,6.449965388637482,r
dashingly,6.449965388637482,r
queerly,6.449965388637482,r
materialistically,6.449965388637482,r
tauntingly,6.458966632752271,r
exultantly,6.458966632752271,r
rakishly,6.458966632752271,r
impiously,6.458966632752271,r
lengthily,6.458966632752271,r
venomously,6.458966632752271,r
understandingly,6.458966632752271,r
obtrusively,6.458966632752271,r
fearsomely,6.458966632752271,r
barebacked,6.470487055782082,"s, r"
toughly,6.470487055782082,r
blasphemously,6.470487055782082,r
leastwise,6.470487055782082,r
ignobly,6.470487055782082,r
sparely,6.470487055782082,r
conically,6.470487055782082,r
invincibly,6.470487055782082,r
intermediately,6.470487055782082,r
ungracefully,6.470487055782082,r
confessedly,6.470487055782082,r
telescopically,6.470487055782082,r
feelingly,6.470487055782082,r
sidewards,6.479928612014925,r
gregariously,6.479928612014925,r
sinusoidally,6.479928612014925,r
tardily,6.479928612014925,r
undemocratically,6.479928612014925,r
intractably,6.479928612014925,r
perniciously,6.479928612014925,r
dorsoventrally,6.479928612014925,r
unstintingly,6.479928612014925,r
silkily,6.479928612014925,r
trippingly,6.489579997691106,r
practicably,6.489579997691106,r
immovably,6.489579997691106,r
nebulously,6.489579997691106,r
distastefully,6.489579997691106,r
overbearingly,6.489579997691106,r
fatuously,6.489579997691106,r
laxly,6.489579997691106,r
torturously,6.489579997691106,r
impolitely,6.489579997691106,r
inexpertly,6.489579997691106,r
imploringly,6.4994507517174,r
meteorologically,6.4994507517174,r
resourcefully,6.4994507517174,r
unadvisedly,6.4994507517174,r
credulously,6.4994507517174,r
stingily,6.4994507517174,r
didactically,6.509551078621725,r
inscrutably,6.509551078621725,r
dichotomously,6.509551078621725,r
semimonthly,6.509551078621725,"s, n, r"
witheringly,6.509551078621725,r
amorously,6.509551078621725,r
bloodlessly,6.519891911959944,r
amateurishly,6.519891911959944,r
interrogatively,6.519891911959944,r
floridly,6.519891911959944,r
unproductively,6.519891911959944,r
unshakably,6.519891911959944,r
fussily,6.519891911959944,r
ingloriously,6.519891911959944,r
indolently,6.519891911959944,r
incestuously,6.519891911959944,r
parentally,6.519891911959944,r
girlishly,6.519891911959944,r
someways,6.5304849854573686,r
patrilineally,6.5304849854573686,r
intrepidly,6.5304849854573686,r
unsympathetically,6.5304849854573686,r
fulsomely,6.5304849854573686,r
contemptibly,6.5304849854573686,r
unassumingly,6.541342913045577,r
